train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00021_22-03-2025-06.27,AVLO,24.41,29.41000000000003,5.000000000000028,421.8594642857143,421.8594652857143,581
00005_22-03-2025-07.02,OUIGO,39.26,39.26,0.0,66.26535714285711,66.2653581428571,509
00006_22-03-2025-07.27,AVE,73.51,76.15499993207484,2.644999932074839,15.718809523809526,15.718810523809516,414
00009_22-03-2025-08.07,IRYO,32.43,32.43,0.0,139.4834523809524,139.4834533809524,461
00007_22-03-2025-08.27,AVE,53.76,48.95,-4.809999999999995,304.3372619047619,304.3372629047619,414
00008_22-03-2025-08.57,AVE,42.38,40.13499970797464,-2.2450002920253596,370.534126984127,370.53412798589284,836
00009_22-03-2025-09.22,IRYO,52.26,52.26,0.0,20.752916666666383,20.752917666666374,461
00010_22-03-2025-09.27,AVE,69.28,65.0649994569923,-4.215000543007704,44.01398809523809,44.01398909523808,414
00009_22-03-2025-09.57,IRYO,48.85,48.85,0.0,33.73291666666668,33.73291766666667,461
00011_22-03-2025-10.02,OUIGO,40.13,40.13,0.0,31.947857142857107,31.947858142857097,509
00012_22-03-2025-10.27,AVLO,41.52,43.93500018634471,2.415000186344706,67.28666666666659,67.28666766666657,581
00009_22-03-2025-11.22,IRYO,25.04,25.04,0.0,429.58345238095234,429.58345338095234,461
00006_22-03-2025-11.27,AVE,42.41,43.595000056186564,1.185000056186567,216.10626984126984,216.10627084126983,803
00009_22-03-2025-12.22,IRYO,26.92,26.92,0.0,261.0680952380952,261.0680962380952,461
00013_22-03-2025-12.27,AVE,60.41,56.85500001171609,-3.554999988283903,92.20250000000003,92.20250100000001,378
00014_22-03-2025-13.18,AVE,82.74,83.5050008891437,0.7650008891437068,0.8647368421052335,0.8647378421052238,339
00015_22-03-2025-14.12,OUIGO,31.15,31.15,0.0,162.99432900432902,162.99433000432902,509
00017_22-03-2025-14.42,IRYO,30.62,30.62,0.0,108.07480158730154,108.07480248385113,461
00018_22-03-2025-15.27,AVLO,27.76,32.64000008460322,4.880000084603221,98.54617063487731,98.5461716348773,547
00007_22-03-2025-16.27,AVE,81.32,76.45500081553531,-4.864999184464679,34.518452380952425,34.518453380952415,414
00002_22-03-2025-16.37,IRYO,52.76,52.76,0.0,92.71626984126979,92.71627084126978,461
00015_22-03-2025-17.17,OUIGO,10.0,10.0,0.0,987.2877777777785,509.0,509
00018_22-03-2025-17.27,AVLO,24.91,29.910000000000036,5.0000000000000355,221.67839285199454,221.67839385199454,581
00016_22-03-2025-18.27,AVE,120.2,117.5749991073754,-2.6250008926245982,0.08750000000028285,0.08750100000027308,414
00009_22-03-2025-19.29,IRYO,33.89,33.89,0.0,12.580654761904778,12.580655761904769,461
00019_22-03-2025-19.34,AVLO,32.92,29.910000045549427,-3.0099999544505742,19.47630952380952,19.47631052380951,581
00009_22-03-2025-20.22,IRYO,26.56,26.56,0.0,33.69547619047616,33.69547719047615,461
00020_22-03-2025-20.27,AVE,21.07,23.590000390468912,2.520000390468912,410.3813095238033,410.38131052380066,414
00005_22-03-2025-21.02,OUIGO,16.76,16.76,0.0,367.3507539682535,367.350754968253,509
