train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00001_13-08-2025-06.12,AVLO,33.97,43.97,10.0,754.5349404761879,581.0,581
00002_13-08-2025-06.22,IRYO,37.5,37.5,0.0,599.6986111111098,461.0,461
00003_13-08-2025-06.27,AVE,39.92,49.92,10.0,454.536071428569,359.0,359
00004_13-08-2025-06.57,AVE,112.01,102.60999987537748,-9.400000124622522,1.1194928502779433,1.1194938502779335,414
00005_13-08-2025-07.02,OUIGO,31.79,31.79,0.0,91.37166666666667,91.37166766666665,509
00002_13-08-2025-07.22,IRYO,27.22,27.22,0.0,448.35857142857145,448.35857242857145,461
00006_13-08-2025-07.27,AVE,29.92,35.71499978166629,5.7949997816662915,438.7641666666667,414.0,414
00004_13-08-2025-07.57,AVE,52.49,43.78999995945571,-8.700000040544289,418.8883333333333,414.0,414
00007_13-08-2025-08.27,AVE,80.85,75.22500023041553,-5.624999769584463,7.037896825396796,7.0378978253967865,414
00002_13-08-2025-08.32,IRYO,30.29,30.29,0.0,153.7815476190476,153.78154861904758,461
00008_13-08-2025-08.57,AVE,41.06,40.48499991467804,-0.5750000853219603,425.05841269841267,414.0,414
00009_13-08-2025-09.22,IRYO,31.03,31.03,0.0,157.68738095238092,157.68738195238092,461
00010_13-08-2025-09.27,AVE,61.17,55.52500007383599,-5.644999926164012,114.86059523809523,114.86059623809521,414
00009_13-08-2025-09.57,IRYO,28.87,28.87,0.0,337.06767857142853,337.0676795714285,461
00011_13-08-2025-10.02,OUIGO,25.14,25.14,0.0,352.51166666666717,352.51166766666717,509
00012_13-08-2025-10.27,AVLO,47.25,37.734999703250246,-9.515000296749754,145.36279761903162,145.36279861903162,581
00009_13-08-2025-11.22,IRYO,15.91,15.91,0.0,944.375000000001,461.0,461
00006_13-08-2025-11.27,AVE,56.42,46.45500005005712,-9.964999949942879,216.1067063491874,216.1067073491874,826
00009_13-08-2025-12.22,IRYO,39.75,39.75,0.0,115.04250000000053,115.04250100000051,461
00013_13-08-2025-12.27,AVE,64.39,55.05500010468376,-9.334999895316244,133.20180555555794,133.20180655555794,378
00004_13-08-2025-12.57,AVE,54.2,44.63000003174233,-9.569999968257676,361.340773809532,361.340774809532,414
00014_13-08-2025-13.18,AVE,48.24,43.11000005228687,-5.129999947713131,346.7363690476191,339.0,339
00009_13-08-2025-14.02,IRYO,31.97,31.97,0.0,151.6941071428571,151.6941081428571,461
00015_13-08-2025-14.12,OUIGO,37.46,37.46,0.0,64.0730952380941,64.07309623809408,509
00016_13-08-2025-14.27,AVE,36.5,46.5,10.0,329.06472402602185,291.0,291
00017_13-08-2025-14.42,IRYO,39.14,39.14,0.0,89.10648809522716,89.10648909522715,461
00004_13-08-2025-14.57,AVE,46.11,46.66499989155505,0.5549998915550489,419.16408730157286,414.0,414
00018_13-08-2025-15.27,AVLO,39.65,29.804999399202355,-9.845000600797643,320.71750000002294,320.71750100002293,571
00004_13-08-2025-15.57,AVE,62.51,54.06500002386941,-8.444999976130589,410.5411904762195,410.54119147622055,414
00007_13-08-2025-16.27,AVE,68.24,60.66999989858351,-7.570000101416483,417.66363095238086,414.0,414
00002_13-08-2025-16.37,IRYO,45.39,45.39,0.0,396.0992658730114,396.0992668730064,461
00004_13-08-2025-16.57,AVE,129.39,139.39,10.0,0.03749999999994561,0.037500999999935836,414
00015_13-08-2025-17.17,OUIGO,29.27,29.27,0.0,457.41984126984124,457.4198422698427,509
00009_13-08-2025-17.22,IRYO,52.47,52.47,0.0,115.02499999999999,115.02500099999997,461
00006_13-08-2025-17.27,AVE,53.59,46.45500005005712,-7.1349999499428804,415.4364285714287,414.0,414
00004_13-08-2025-17.57,AVE,67.64,57.69000004573519,-9.949999954264811,341.2518253968228,341.2518263968228,414
00016_13-08-2025-18.27,AVE,65.15,57.45,-7.700000000000003,110.92348484848486,110.92348584848484,414
00002_13-08-2025-18.32,IRYO,40.93,40.93,0.0,111.14273809523802,111.142739095238,461
00004_13-08-2025-18.57,AVE,98.53,88.56000005366272,-9.969999946337282,7.798749999999963,7.798750999999953,414
00009_13-08-2025-19.29,IRYO,37.03,37.03,0.0,46.71202380952271,46.7120248095227,461
00019_13-08-2025-19.34,AVLO,30.29,21.804999618851795,-8.485000381148204,654.2824999999999,581.0,581
00004_13-08-2025-20.05,AVE,45.99,49.88499999208005,3.894999992080045,137.9127976190477,137.9127986190477,414
00009_13-08-2025-20.22,IRYO,46.53,46.53,0.0,21.91535714285714,21.91535814285713,461
00020_13-08-2025-20.27,AVE,60.35,69.3300001393278,8.980000139327792,11.558154761904738,11.558155761904729,414
00005_13-08-2025-21.02,OUIGO,39.22,39.22,0.0,5.731904761904759,5.731905761904749,509
00007_13-08-2025-21.07,AVE,46.7,36.860000599107224,-9.83999940089278,47.17843253968304,47.17843353968303,414
