train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00001_12-03-2025-06.12,AVLO,35.55,45.55,10.0,367.5,367.5,581
00002_12-03-2025-06.22,IRYO,19.12,19.12,0.0,919.2307692307692,461.0,461
00003_12-03-2025-06.27,AVE,51.08,51.25500001613852,0.1750000161385188,307.0,307.0,359
00004_12-03-2025-06.57,AVE,92.74,92.35499890534692,-0.3850010946530773,31.0,31.0,414
00005_12-03-2025-07.02,OUIGO,29.34,29.34,0.0,93.27272727272728,93.27272727272761,509
00002_12-03-2025-07.22,IRYO,31.18,31.18,0.0,302.125,302.1250000310083,461
00006_12-03-2025-07.27,AVE,36.0,40.47000033035222,4.470000330352221,315.57142857142856,315.57142857142856,414
00004_12-03-2025-07.57,AVE,41.22,46.91002365120008,5.690023651200079,330.4,330.4,414
00007_12-03-2025-08.27,AVE,77.62,71.22999984954201,-6.390000150457993,14.727272727272812,14.727272727272812,414
00002_12-03-2025-08.32,IRYO,28.44,28.44,0.0,318.64285714285717,318.64285714285717,461
00008_12-03-2025-08.57,AVE,51.31,47.17000004928026,-4.139999950719741,213.25,213.25,414
00009_12-03-2025-09.22,IRYO,34.46,34.46,0.0,89.46153846153848,89.46153846153875,461
00010_12-03-2025-09.27,AVE,67.9,58.75,-9.150000000000006,91.66666666666667,91.66666666666667,414
00009_12-03-2025-09.57,IRYO,35.87,35.87,0.0,63.823529411764696,63.823529411764326,461
00011_12-03-2025-10.02,OUIGO,50.83,50.83,0.0,6.285714285714286,6.285714285714286,509
00012_12-03-2025-10.27,AVLO,45.95,38.94500013605556,-7.004999863944441,121.6,121.6,581
00009_12-03-2025-11.22,IRYO,33.11,33.11,0.0,149.9090909090909,149.90909090907826,461
00006_12-03-2025-11.27,AVE,39.16,40.470000330352214,1.3100003303522172,315.57142857142856,315.57142857142856,826
00009_12-03-2025-12.22,IRYO,40.36,40.36,0.0,44.77777777777778,44.77777777777778,461
00013_12-03-2025-12.27,AVE,52.53,43.474999844816864,-9.055000155183137,215.46153846153845,215.46153846153845,378
00004_12-03-2025-12.57,AVE,49.12,43.47499984481688,-5.645000155183119,418.7647058823528,414.0,414
00014_12-03-2025-13.18,AVE,48.24,47.17000004928028,-1.069999950719719,213.25,213.25,339
00009_12-03-2025-14.02,IRYO,28.45,28.45,0.0,637.9090909090909,461.0,461
00015_12-03-2025-14.12,OUIGO,43.24,43.24,0.0,22.75,22.75,509
00016_12-03-2025-14.27,AVE,45.97,47.17000004928026,1.2000000492802627,213.25,213.25,291
00017_12-03-2025-14.42,IRYO,64.65,64.65,0.0,2.538461538461519,2.5384615384491553,461
00004_12-03-2025-14.57,AVE,49.33,43.474999844816864,-5.855000155183134,418.7647058823529,414.0,414
00018_12-03-2025-15.27,AVLO,34.49,40.05999966444905,5.56999966444905,69.38888888888889,69.38888888888889,571
00004_12-03-2025-15.57,AVE,60.49,65.53499987656471,5.0449998765647095,292.0,292.0,414
00007_12-03-2025-16.27,AVE,66.45,71.03500029942036,4.585000299420358,495.3846153846154,414.0,414
00002_12-03-2025-16.37,IRYO,64.78,64.78,0.0,62.285714285714285,62.285714285714285,461
00004_12-03-2025-16.57,AVE,137.57,136.78502556240366,-0.7849744375963326,0.0,0.0,414
00015_12-03-2025-17.17,OUIGO,58.46,58.46,0.0,14.4,14.4,509
00009_12-03-2025-17.22,IRYO,36.74,36.74,0.0,346.7142857142857,346.7142857142857,461
00006_12-03-2025-17.27,AVE,52.81,55.44000004205195,2.6300000420519467,265.0,265.0,414
00004_12-03-2025-17.57,AVE,50.34,55.440000042051956,5.100000042051953,524.9090909090911,414.0,414
00016_12-03-2025-18.27,AVE,83.65,92.35499890534695,8.70499890534694,104.41666666666667,104.41666666666667,414
00002_12-03-2025-18.32,IRYO,45.2,45.2,0.0,71.3157894736842,71.31578947369647,461
00004_12-03-2025-18.57,AVE,130.18,128.94502338445164,-1.2349766155483621,0.0,0.0,414
00009_12-03-2025-19.29,IRYO,42.37,42.37,0.0,14.166666666666666,14.166666666666666,461
00019_12-03-2025-19.34,AVLO,35.13,38.945000136055526,3.8150001360555237,44.31578947368469,44.31578947368469,581
00004_12-03-2025-20.05,AVE,30.77,34.084477122420395,3.3144771224203957,123.16666666666667,123.16666666666667,414
00009_12-03-2025-20.22,IRYO,32.23,32.23,0.0,27.142857142857142,27.142857142857142,461
00020_12-03-2025-20.27,AVE,48.48,55.44000004205195,6.960000042051952,2.25,2.25,414
00005_12-03-2025-21.02,OUIGO,48.02,48.02,0.0,0.0,0.0,509
00007_12-03-2025-21.07,AVE,45.4,37.83999962475469,-7.560000375245309,42.4,42.4,414
