train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00001_12-03-2025-06.12,AVLO,35.55,52.17999999957025,16.629999999570252,469.8,469.8,581
00002_12-03-2025-06.22,IRYO,19.12,19.12,0.0,707.6923076923077,461.0,461
00003_12-03-2025-06.27,AVE,51.08,51.25500001613851,0.17500001613851168,307.0,307.0,359
00004_12-03-2025-06.57,AVE,92.74,92.35499890534693,-0.3850010946530631,19.63157894736844,19.63157894736844,414
00005_12-03-2025-07.02,OUIGO,29.34,29.34,0.0,93.27272727272728,93.27272727272761,509
00002_12-03-2025-07.22,IRYO,31.18,31.18,0.0,302.125,302.12500002751585,461
00006_12-03-2025-07.27,AVE,36.0,47.17000004928026,11.170000049280262,213.25,213.25,414
00004_12-03-2025-07.57,AVE,41.22,46.974999969437384,5.754999969437385,330.4,330.4,414
00007_12-03-2025-08.27,AVE,77.62,58.75,-18.870000000000005,91.66666666666667,91.66666666666667,414
00002_12-03-2025-08.32,IRYO,28.44,28.44,0.0,318.64285714285717,318.64285714285717,461
00008_12-03-2025-08.57,AVE,51.31,47.17000004928026,-4.139999950719741,213.25,213.25,414
00009_12-03-2025-09.22,IRYO,34.46,34.46,0.0,63.8235294117635,63.8235294117635,461
00010_12-03-2025-09.27,AVE,67.9,57.65999999906626,-10.240000000933748,91.66666666666667,91.66666666666667,414
00009_12-03-2025-09.57,IRYO,35.87,35.87,0.0,63.82352941176471,63.82352941176433,461
00011_12-03-2025-10.02,OUIGO,50.83,50.83,0.0,7.4545454545454675,7.454545482023605,509
00012_12-03-2025-10.27,AVLO,45.95,29.515000358769676,-16.434999641230327,318.64285714285717,318.64285714285717,581
00009_12-03-2025-11.22,IRYO,33.11,33.11,0.0,149.9090909090909,149.90909090909008,461
00006_12-03-2025-11.27,AVE,39.16,36.6299998989998,-2.530000101000198,569.0,569.0,826
00009_12-03-2025-12.22,IRYO,40.36,40.36,0.0,44.714285714285715,44.714285714285715,461
00013_12-03-2025-12.27,AVE,52.53,43.47499984481689,-9.055000155183109,215.46153846153845,215.46153846153845,378
00004_12-03-2025-12.57,AVE,49.12,43.47499984481685,-5.645000155183148,318.8421052631579,318.8421052631579,414
00014_12-03-2025-13.18,AVE,48.24,43.474999844816864,-4.765000155183138,318.8421052631578,318.8421052631579,339
00009_12-03-2025-14.02,IRYO,28.45,28.45,0.0,529.6666666666666,461.0,461
00015_12-03-2025-14.12,OUIGO,43.24,43.24,0.0,22.75,22.75,509
00016_12-03-2025-14.27,AVE,45.97,65.53499987656477,19.56499987656477,52.111111111111114,52.111111111111114,291
00017_12-03-2025-14.42,IRYO,64.65,64.65,0.0,9.5,9.5,461
00004_12-03-2025-14.57,AVE,49.33,69.33,20.0,210.42857142857142,210.42857142857142,414
00018_12-03-2025-15.27,AVLO,34.49,54.49,20.0,95.91666666666667,95.91666666666667,571
00004_12-03-2025-15.57,AVE,60.49,78.04000005720772,17.55000005720772,210.42857142857142,210.42857142857142,414
00007_12-03-2025-16.27,AVE,66.45,71.03500029942035,4.585000299420344,495.38461538461536,414.0,414
00002_12-03-2025-16.37,IRYO,64.78,64.78,0.0,62.285714285714285,62.285714285714285,461
00004_12-03-2025-16.57,AVE,137.57,137.6250233474824,0.055023347482404006,0.0,0.0,414
00015_12-03-2025-17.17,OUIGO,58.46,58.46,0.0,12.142857142857142,12.142857142857142,509
00009_12-03-2025-17.22,IRYO,36.74,36.74,0.0,346.7142857142857,346.7142857142857,461
00006_12-03-2025-17.27,AVE,52.81,55.44000004205197,2.630000042051968,265.0,265.0,414
00004_12-03-2025-17.57,AVE,50.34,55.440000042052034,5.100000042052031,524.9090909090909,414.0,414
00016_12-03-2025-18.27,AVE,83.65,92.35499890534693,8.704998905346926,104.41666666666667,104.41666666666667,414
00002_12-03-2025-18.32,IRYO,45.2,45.2,0.0,71.3157894736842,71.31578947368465,461
00004_12-03-2025-18.57,AVE,130.18,128.9450233844516,-1.234976615548419,0.0,0.0,414
00009_12-03-2025-19.29,IRYO,42.37,42.37,0.0,17.714285714285715,17.714285714285715,461
00019_12-03-2025-19.34,AVLO,35.13,26.73999942628315,-8.390000573716854,253.625,253.625,581
00004_12-03-2025-20.05,AVE,30.77,49.630000012575536,18.860000012575536,293.5833333333333,293.5833333333333,414
00009_12-03-2025-20.22,IRYO,32.23,32.23,0.0,27.142857142857142,27.142857142857142,461
00020_12-03-2025-20.27,AVE,48.48,67.24000003590182,18.760000035901818,15.882352941176435,15.882352941176435,414
00005_12-03-2025-21.02,OUIGO,48.02,48.02,0.0,0.0,0.0,509
00007_12-03-2025-21.07,AVE,45.4,31.584999603586283,-13.815000396413716,205.0,205.0,414
