train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00001_12-03-2025-06.12,AVLO,35.55,45.55,10.0,367.5,367.5,581
00002_12-03-2025-06.22,IRYO,19.12,19.12,0.0,707.6923076923077,461.0,461
00003_12-03-2025-06.27,AVE,51.08,52.17999999883367,1.099999998833674,469.8,359.0,359
00004_12-03-2025-06.57,AVE,92.74,92.35499890459836,-0.3850010954016341,19.631578947355877,19.631578947355877,414
00005_12-03-2025-07.02,OUIGO,29.34,29.34,0.0,93.27272727272728,93.27272727272761,509
00002_12-03-2025-07.22,IRYO,31.18,31.18,0.0,302.125,302.1250000275795,461
00006_12-03-2025-07.27,AVE,36.0,40.470000329596694,4.470000329596694,315.57142857142856,315.57142857142856,414
00004_12-03-2025-07.57,AVE,41.22,46.97499996868191,5.754999968681908,330.4,330.4,414
00007_12-03-2025-08.27,AVE,77.62,71.22999984878652,-6.390000151213485,14.727272727272748,14.727272727272748,414
00002_12-03-2025-08.32,IRYO,28.44,28.44,0.0,318.64285714285717,318.64285714285717,461
00008_12-03-2025-08.57,AVE,51.31,47.17000004852478,-4.139999951475225,213.25,213.25,414
00009_12-03-2025-09.22,IRYO,34.46,34.46,0.0,89.46153846153847,89.46153846153874,461
00010_12-03-2025-09.27,AVE,67.9,58.75,-9.150000000000006,91.66666666666667,91.66666666666667,414
00009_12-03-2025-09.57,IRYO,35.87,35.87,0.0,63.82352941176471,63.82352941176433,461
00011_12-03-2025-10.02,OUIGO,50.83,50.83,0.0,7.4545454545454675,7.454545482050889,509
00012_12-03-2025-10.27,AVLO,45.95,38.94500013530002,-7.0049998646999825,69.82352941176472,69.82352941176472,581
00009_12-03-2025-11.22,IRYO,33.11,33.11,0.0,149.9090909090909,149.90909090909093,461
00006_12-03-2025-11.27,AVE,39.16,36.62999989824413,-2.530000101755867,569.0,569.0,826
00009_12-03-2025-12.22,IRYO,40.36,40.36,0.0,44.714285714285715,44.714285714285715,461
00013_12-03-2025-12.27,AVE,52.53,43.47499984406136,-9.055000155938643,215.46153846153845,215.46153846153845,378
00004_12-03-2025-12.57,AVE,49.12,43.47499984406187,-5.645000155938128,318.842105263147,318.842105263147,414
00014_12-03-2025-13.18,AVE,48.24,43.47499984406207,-4.765000155937933,318.842105263147,318.842105263147,339
00009_12-03-2025-14.02,IRYO,28.45,28.45,0.0,529.6666666666666,461.0,461
00015_12-03-2025-14.12,OUIGO,43.24,43.24,0.0,22.75,22.75,509
00016_12-03-2025-14.27,AVE,45.97,43.474999844062154,-2.495000155937845,318.8421052631452,291.0,291
00017_12-03-2025-14.42,IRYO,64.65,64.65,0.0,6.374999999999849,6.374999999999849,461
00004_12-03-2025-14.57,AVE,49.33,43.47499984406206,-5.855000155937937,318.84210526314706,318.84210526314706,414
00018_12-03-2025-15.27,AVLO,34.49,29.51500035801432,-4.974999641985683,529.6666666666666,529.6666666666666,571
00004_12-03-2025-15.57,AVE,60.49,55.44000004129644,-5.049999958703559,614.9285714285714,414.0,414
00007_12-03-2025-16.27,AVE,66.45,71.03500029866477,4.585000298664767,301.1111111111111,301.1111111111111,414
00002_12-03-2025-16.37,IRYO,64.78,64.78,0.0,62.285714285714285,62.285714285714285,461
00004_12-03-2025-16.57,AVE,137.57,136.78502556153552,-0.7849744384644737,0.0,0.0,414
00015_12-03-2025-17.17,OUIGO,58.46,58.46,0.0,12.142857142857142,12.142857142857142,509
00009_12-03-2025-17.22,IRYO,36.74,36.74,0.0,346.7142857142857,346.7142857142857,461
00006_12-03-2025-17.27,AVE,52.81,43.47499984405577,-9.335000155944229,571.9374999999775,414.0,414
00004_12-03-2025-17.57,AVE,50.34,55.44000004129646,5.100000041296454,524.9090909090911,414.0,414
00016_12-03-2025-18.27,AVE,83.65,92.35499890459144,8.704998904591434,104.41666666666667,104.41666666666667,414
00002_12-03-2025-18.32,IRYO,45.2,45.2,0.0,71.3157894736842,71.31578947367919,461
00004_12-03-2025-18.57,AVE,130.18,131.8949985235033,1.714998523503283,0.0,0.0,414
00009_12-03-2025-19.29,IRYO,42.37,42.37,0.0,17.714285714285715,17.714285714285715,461
00019_12-03-2025-19.34,AVLO,35.13,26.739999425532172,-8.39000057446783,253.62499999994063,253.62499999994063,581
00004_12-03-2025-20.05,AVE,30.77,31.584999602830788,0.8149996028307882,370.57142857142856,370.57142857142856,414
00009_12-03-2025-20.22,IRYO,32.23,32.23,0.0,27.142857142857142,27.142857142857142,461
00020_12-03-2025-20.27,AVE,48.48,42.86499976634268,-5.6150002336573195,9.166666666666666,9.166666666666666,414
00005_12-03-2025-21.02,OUIGO,48.02,48.02,0.0,0.0,0.0,509
00007_12-03-2025-21.07,AVE,45.4,37.83999962400837,-7.560000375991628,24.76923076921986,24.76923076921986,414
