train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00021_23-08-2025-06.27,AVLO,33.1,37.04499972030189,3.9449997203018867,611.625,581.0,581
00005_23-08-2025-07.02,OUIGO,34.5,34.5,0.0,123.3,123.3,509
00006_23-08-2025-07.27,AVE,53.64,55.44000004205195,1.8000000420519484,496.0,414.0,414
00009_23-08-2025-08.07,IRYO,28.09,28.09,0.0,459.8461538461538,459.84615387373924,461
00007_23-08-2025-08.27,AVE,47.32,43.474999844816864,-3.8450001551831363,405.55555555555554,405.55555555555554,414
00008_23-08-2025-08.57,AVE,67.84,72.84,5.0,12.875000000000028,12.875000000021345,836
00009_23-08-2025-09.22,IRYO,20.76,20.76,0.0,1000.0,461.0,461
00010_23-08-2025-09.27,AVE,48.06,49.97000002537507,1.9100000253750693,611.4117647058823,414.0,414
00009_23-08-2025-09.57,IRYO,46.73,46.73,0.0,57.58823529411765,57.588235294117396,461
00011_23-08-2025-10.02,OUIGO,42.34,42.34,0.0,60.43750000000003,60.43750002757588,509
00012_23-08-2025-10.27,AVLO,46.5,43.4650001214293,-3.0349998785707015,123.11764705882352,123.11764705880175,581
00009_23-08-2025-11.22,IRYO,58.47,58.47,0.0,31.8,31.8,461
00006_23-08-2025-11.27,AVE,36.48,35.375000005411096,-1.1049999945889013,800.7058823529192,800.7058823529192,803
00009_23-08-2025-12.22,IRYO,39.93,39.93,0.0,123.11764705882352,123.11764708640112,461
00013_23-08-2025-12.27,AVE,47.73,43.474999844818775,-4.2550001551812215,405.55555555555554,378.0,378
00014_23-08-2025-13.18,AVE,82.74,87.74,5.0,1.8333333333333333,1.8333333333333333,339
00015_23-08-2025-14.12,OUIGO,19.04,19.04,0.0,552.0,509.0,509
00017_23-08-2025-14.42,IRYO,32.5,32.5,0.0,195.0,195.0,461
00018_23-08-2025-15.27,AVLO,29.5,24.52499924828262,-4.975000751717381,643.4545454545236,547.0,547
00007_23-08-2025-16.27,AVE,96.92,92.35499890525135,-4.565001094748652,10.461538461538453,10.461538461791426,414
00002_23-08-2025-16.37,IRYO,34.38,34.38,0.0,346.2142857142857,346.2142857142857,461
00015_23-08-2025-17.17,OUIGO,15.93,15.93,0.0,937.875,509.0,509
00018_23-08-2025-17.27,AVLO,28.11,24.52499924828262,-3.5850007517173808,393.90909090906905,393.90909090906905,581
00016_23-08-2025-18.27,AVE,86.73,91.73,5.0,3.5714285714285716,3.5714285714285716,414
00009_23-08-2025-19.29,IRYO,28.64,28.64,0.0,115.41666666666667,115.41666666666667,461
00019_23-08-2025-19.34,AVLO,28.7,26.73999942628315,-1.9600005737168509,253.62499999997817,253.62499999997817,581
00009_23-08-2025-20.22,IRYO,18.4,18.4,0.0,729.75,461.0,461
00020_23-08-2025-20.27,AVE,15.06,20.060000000000006,5.000000000000005,986.1428571428571,414.0,414
00005_23-08-2025-21.02,OUIGO,14.21,14.21,0.0,729.75,509.0,509
