train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00021_23-08-2025-06.27,AVLO,33.1,52.1799999988148,19.0799999988148,469.8,469.8,581
00005_23-08-2025-07.02,OUIGO,34.5,34.5,0.0,123.3,123.3,509
00006_23-08-2025-07.27,AVE,53.64,55.4400000412966,1.8000000412965989,496.0,414.0,414
00009_23-08-2025-08.07,IRYO,28.09,28.09,0.0,459.8461538461538,459.8461538736956,461
00007_23-08-2025-08.27,AVE,47.32,43.47499984406141,-3.8450001559385925,405.55555555555554,405.55555555555554,414
00008_23-08-2025-08.57,AVE,67.84,55.440000041296464,-12.399999958703539,210.47058823529412,210.47058823529412,836
00009_23-08-2025-09.22,IRYO,20.76,20.76,0.0,1000.0,461.0,461
00010_23-08-2025-09.27,AVE,48.06,43.4749998440616,-4.585000155938403,405.55555555555554,405.55555555555554,414
00009_23-08-2025-09.57,IRYO,46.73,46.73,0.0,18.785714285714285,18.785714285714285,461
00011_23-08-2025-10.02,OUIGO,42.34,42.34,0.0,60.43750000000003,60.437500027510396,509
00012_23-08-2025-10.27,AVLO,46.5,29.434999745736246,-17.065000254263754,385.2941176470322,385.2941176470322,581
00009_23-08-2025-11.22,IRYO,58.47,58.47,0.0,31.8,31.8,461
00006_23-08-2025-11.27,AVE,36.48,35.375000004655604,-1.104999995344393,800.7058823528654,800.7058823525662,803
00009_23-08-2025-12.22,IRYO,39.93,39.93,0.0,123.11764705882352,123.11764708636474,461
00013_23-08-2025-12.27,AVE,47.73,43.47499984406156,-4.25500015593844,405.55555555555554,378.0,378
00014_23-08-2025-13.18,AVE,82.74,66.53499976006617,-16.205000239933824,7.333333333333333,7.333333333333333,339
00015_23-08-2025-14.12,OUIGO,19.04,19.04,0.0,552.0,509.0,509
00017_23-08-2025-14.42,IRYO,32.5,32.5,0.0,195.0,195.0,461
00018_23-08-2025-15.27,AVLO,29.5,24.524999247527198,-4.975000752472802,643.4545454545437,547.0,547
00007_23-08-2025-16.27,AVE,96.92,92.35499890459143,-4.565001095408576,10.461538461538453,10.461538461538453,414
00002_23-08-2025-16.37,IRYO,34.38,34.38,0.0,346.2142857142857,346.2142857142857,461
00015_23-08-2025-17.17,OUIGO,15.93,15.93,0.0,937.8749999999999,509.0,509
00018_23-08-2025-17.27,AVLO,28.11,21.804999618851802,-6.305000381148197,552.0,552.0,581
00016_23-08-2025-18.27,AVE,86.73,68.5049996521225,-18.225000347877497,59.6363636363418,59.6363636363418,414
00009_23-08-2025-19.29,IRYO,28.64,28.64,0.0,115.41666666666667,115.41666666666667,461
00019_23-08-2025-19.34,AVLO,28.7,21.804999618851802,-6.895000381148197,552.0,552.0,581
00009_23-08-2025-20.22,IRYO,18.4,18.4,0.0,729.75,461.0,461
00020_23-08-2025-20.27,AVE,15.06,21.804999618851827,6.744999618851827,986.1428571428571,414.0,414
00005_23-08-2025-21.02,OUIGO,14.21,14.21,0.0,729.75,509.0,509
